id,title,caption,topic,country,model_source
,"الكويت تُطلق منهج ""التفكير النقدي"" إلزامياً في مدارس المرحلة المتوسطة بدءاً من العام الدراسي المقبل",طلاب كويتيون يتفاعلون مع معلمهم خلال حصة دراسية في إحدى مدارس العاصمة الكويت، مايو 2025 (الجزيرة),تعليم,الكويت,claude
,جزر القمر تُعلن تشكيل حكومة جديدة وسط توترات سياسية بين المركز والجزر,مبنى الرئاسة في مورونِي يشهد تحركات مكثفة في أعقاب إعلان التشكيل الحكومي الجديد الذي أثار جدلاً واسعاً بين القوى السياسية المحلية (أ.ف.ب),سياسة,جزر القمر,claude
,انهيار جسر معلق في ريف دير الزور يوقع ضحايا وعدداً من المصابين,آليات الدفاع المدني تنتشر على ضفاف نهر الفرات في محيط موقع الكارثة لانتشال المحاصرين (وكالة الأناضول),حوادث,سوريا,claude
,السودان يُعلن رفع الدعم عن الدقيق تدريجياً وسط مخاوف من ارتفاع أسعار الخبز,طوابير طويلة أمام أحد مخابز الخرطوم في ظل أزمة الدقيق المتفاقمة (وكالة السوداني),اقتصاد,السودان,claude
,الصومال تُطلق برنامجاً وطنياً لمحو الأمية بين النساء في المناطق الريفية,معلمات صوماليات يُقدّمن دروساً لمجموعة من النساء في إحدى القرى النائبة ضمن مبادرة حكومية لنشر التعليم الأساسي (وكالات),تعليم,الصومال,claude
,منتخب اليمن للشطرنج يحقق إنجازاً تاريخياً في بطولة الأندية العربية بالتأهل للدور النهائي,لاعبو المنتخب اليمني للشطرنج خلال إحدى جولات البطولة العربية للأندية في القاهرة (الجزيرة),رياضة,اليمن,claude
,قطر تُطلق صندوق استثماري بقيمة 8 مليارات دولار لتمويل مشاريع البنية التحتية في أفريقيا جنوب الصحراء,مسؤولون قطريون خلال منتدى الاستثمار والشراكة الأفريقية المنعقد في الدوحة (رويترز),اقتصاد,قطر,claude
,الصومال.. موجة جفاف حادة تُهجّر آلاف الرعاة وتُنذر بكارثة غذائية في أقاليم الوسط,قطعان الماشية النافقة منتشرة على أرض متشققة جرداء في إقليم هيران وسط الصومال، حيث تتواصل موجة الجفاف لأشهر متتالية دون هطول أمطار (رويترز),بيئة,الصومال,claude
,انتشار وباء الكوليرا في محافظات يمنية عدة وسط شُح الأدوية وانهيار المنظومة الصحية,طفل يمني يتلقى العلاج على سرير في أحد مستشفيات محافظة حجة وسط اكتظاظ حاد وشُح واضح في المستلزمات الطبية (الجزيرة),صحة,اليمن,claude
,البرلمان العراقي يُصوّت على حزمة تعديلات دستورية تمسّ صلاحيات المحافظات,جلسة تصويت مثيرة للجدل في قبة البرلمان العراقي ببغداد وسط انقسام حاد بين الكتل السياسية (الجزيرة),سياسة,العراق,claude
,قطاع الصيد اليمني يتعثر.. أزمة الوقود تشلّ المراكب وتهدد مصدر رزق آلاف الصيادين,صيادون يمنيون يرسون مراكبهم في ميناء الحديدة عاجزين عن الإبحار جراء شح الوقود وارتفاع أسعاره (الجزيرة),اقتصاد,اليمن,claude
,العراق يُطلق حملة وطنية للكشف المبكر عن سرطان القولون في 15 محافظة,فريق طبي في مستشفى الكندي ببغداد يُجري فحوصات منظار للمرضى ضمن الحملة الوقائية الوطنية (الجزيرة),صحة,العراق,claude
,مجلس النواب اليمني يصادق على تشكيل لجنة دستورية لصياغة مرحلة ما بعد الحرب,جلسة مجلس النواب اليمني في مقر انعقاده بمدينة سيئون بمحافظة حضرموت (سبأ),سياسة,اليمن,claude
,"جزر القمر تُحيي ذاكرتها الشعرية بمهرجان ""نغمات الجزيرة"" للشعر الشفهي التقليدي",شعراء من جزر القمر يُلقون قصائدهم التراثية باللغة الشيكومورية خلال فعاليات المهرجان في مدينة موروني (وكالة الأناضول),ثقافة,جزر القمر,claude
,سلطنة عُمان تُطلق منهجاً وطنياً متكاملاً لتعليم اللغة العربية بأساليب تفاعلية في مدارس الحلقة الأولى,طلاب في إحدى مدارس مسقط يتفاعلون مع الأنشطة اللغوية الجديدة ضمن المنهج المحدّث الذي أقرّته وزارة التربية والتعليم العُمانية (الجزيرة),تعليم,عُمان,claude
,جيبوتي تُطلق حملة وطنية للكشف المبكر عن سرطان عنق الرحم في المناطق الريفية,فريق طبي متنقل يستقبل النساء في إحدى القرى المحيطة بمدينة علي صبيح لإجراء الفحوصات الدورية المجانية ضمن البرنامج الصحي الوطني الجديد (الجزيرة),صحة,جيبوتي,claude
,قطر تُطلق مبادرة وطنية لإعادة تأهيل الشعاب المرجانية في مياه الخليج,فريق من الغوّاصين القطريين يزرع شتلات مرجانية في أعماق مياه الخليج العربي ضمن مشروع الحفاظ على التنوع البيولوجي البحري (الجزيرة),بيئة,قطر,claude
,الصومال يُوقّع اتفاقية مع صندوق النقد الدولي للحصول على تمويل بقيمة 120 مليون دولار لدعم الإصلاح الضريبي,وزير المالية الصومالي خلال مراسم التوقيع على الاتفاقية في مقديشو بحضور ممثلي صندوق النقد الدولي (وكالة الأنباء الصومالية),اقتصاد,الصومال,claude
,منتخب السودان لكرة السلة يحقق فوزاً تاريخياً على نظيره الكيني ويتأهل لنهائيات البطولة الأفريقية,لاعبو منتخب السودان لكرة السلة يحتفلون بالفوز عقب انتهاء المباراة الحاسمة أمام الجمهور في صالة الخرطوم الرياضية المغطاة (الاتحاد السوداني لكرة السلة),رياضة,السودان,claude
,مجلس الشورى السعودي يُقرّ تعديلات جوهرية على نظام التقاعد المدني,جانب من جلسة مجلس الشورى السعودي في قاعة الانعقاد بالرياض خلال مناقشة الأنظمة الحكومية (واس),سياسة,السعودية,claude
,قطر تُطلق أول شبكة وطنية للحوسبة الكمية لخدمة القطاعات الحيوية,منظر عام لمبنى مركز قطر الوطني للحوسبة المتقدمة في الدوحة، حيث تنطلق البنية التحتية الرقمية الجديدة (الجزيرة),تقنية,قطر,claude
,الأردن يُطلق حملة وطنية لمكافحة ظاهرة التسرب المدرسي في المناطق الريفية,طلاب في إحدى مدارس محافظة معان يتلقون دروسهم ضمن مبادرة حكومية تستهدف الحد من ظاهرة ترك الدراسة المبكر (بترا),قضايا اجتماعية,الأردن,claude
,الإمارات تُطلق أكبر موسوعة رقمية للتراث الشعري النبطي بمشاركة 300 شاعر خليجي,جانب من حفل الإطلاق الرسمي للموسوعة في دار الأوبرا بدبي، وسط حضور واسع من الشعراء والمثقفين (وام),ثقافة,الإمارات,claude
,العراق يُطلق مبادرة وطنية لتوثيق الموروث الشفهي لكبار السن قبل اندثاره,متطوعون من طلاب الجامعات يُجرون مقابلات مع مسنين في إحدى قرى محافظة ديالى لتسجيل حكاياتهم وأمثالهم الشعبية (وكالة الأنباء العراقية),مجتمع,العراق,claude
,العراق يُطلق حملة وطنية للكشف المبكر عن سرطان القولون في المحافظات الجنوبية,فريق طبي في مستشفى البصرة التعليمي يُجري فحوصات المنظار الهضمي ضمن الحملة الوطنية للكشف المبكر عن سرطان القولون (الجزيرة),صحة,العراق,claude
,البحرين تُطلق شبكة الجيل الخامس في 90% من مناطقها وتُعلن استهداف التغطية الشاملة بحلول نهاية العام,أبراج الاتصالات المنتشرة في أرجاء المنامة تُجسّد قفزة البحرين نحو تغطية رقمية شاملة بتقنية 5G (الجزيرة),تقنية,البحرين,claude
,الرياض تحتضن معرض الخط العربي الكلاسيكي بمشاركة خطاطين من 18 دولة,خطاط سعودي يُتقن رسم حروف الثلث على لوحة ضخمة خلال افتتاح المعرض بقصر الفنون في العاصمة الرياض (واس),ثقافة,السعودية,claude
,البحرين تُدشّن أول محطة لتخزين الطاقة الشمسية بطاقة استيعابية تبلغ 150 ميغاواط,جانب من منشآت تخزين الطاقة الشمسية الجديدة في محافظة الجنوبية بمملكة البحرين خلال حفل الافتتاح الرسمي (البلاط الملكي البحريني),طاقة,البحرين,claude
,نقص حاد في أدوية الأمراض المزمنة يُهدد آلاف المرضى في الضفة الغربية,صيدلية في رام الله تعاني من شُح الأدوية الأساسية لمرضى القلب والسكري وسط تصاعد الأزمة الإنسانية (الجزيرة),صحة,فلسطين,claude
,انهيار جزئي لعمارة سكنية بمدينة فاس يخلّف ضحايا وعالقين تحت الأنقاض,فرق الوقاية المدنية المغربية تعمل على انتشال المحاصرين من تحت ركام مبنى متهالك في أحد أحياء فاس القديمة (أرشيف),حوادث,المغرب,claude
,الصومال يُطلق حملة وطنية لمكافحة زواج الأطفال في المناطق الريفية,فتيات صوماليات في إحدى المدارس الابتدائية بمحافظة هيران، حيث تسعى السلطات إلى تعزيز التعليم كسلاح لمواجهة ظاهرة التزويج المبكر (أسوشيتد برس),قضايا اجتماعية,الصومال,claude
,تونس تُطلق منصة رقمية وطنية لتوثيق عقود الإيجار والملكية العقارية إلكترونياً,مواطنون تونسيون يستخدمون الخدمات الرقمية الحكومية في إطار مساعي الدولة لتحديث منظومة التوثيق العقاري وتخليص المعاملات عن بُعد (الجزيرة),تقنية,تونس,claude
,الجزائر تُطلق حملة وطنية للتبرع بالدم في 48 ولاية تزامناً مع اليوم العالمي للمتبرعين,متطوعون جزائريون يُقبلون على مراكز نقل الدم في إطار الحملة الوطنية لتعزيز المخزون الدموي (الجزيرة - أرشيف),مجتمع,الجزائر,claude
,أطفال بلا هوية.. آلاف المواليد في اليمن يواجهون شبح انعدام التوثيق الرسمي,أمهات يمنيات ينتظرن أمام مكتب تسجيل المواليد في صنعاء للحصول على وثائق رسمية لأطفالهن في ظل تعطل المنظومة الإدارية (الجزيرة),قضايا اجتماعية,اليمن,claude
,الكويت تستضيف بطولة الخليج للسباحة وتتطلع لاكتشاف نجوم المستقبل,سباحون خليجيون شباب يتنافسون في حوض الألعاب الأولمبية بمجمع الكويت الرياضي خلال افتتاح البطولة، في أجواء تنافسية حماسية (كونا),رياضة,الكويت,claude
,"معرض ""أصوات البحر"" يُحيي التراث الشعري الصومالي بنسخته المصورة في مقديشو",لوحات فنية تجسّد أبيات من الشعر الصومالي الكلاسيكي معلّقة على جدران قاعة العرض في العاصمة مقديشو، حيث يتأمّل الزوار روائع الموروث الأدبي بعيون فنانين شباب (الجزيرة),ثقافة,الصومال,claude
,السعودية تُدشّن أكبر محطة لتحلية المياه بالطاقة الشمسية في منطقة نجران,المحطة الجديدة ستوفر الطاقة اللازمة لتشغيل عمليات التحلية دون الاعتماد على الوقود الأحفوري (واس),طاقة,السعودية,claude
,مصر تطلق منظومتها الوطنية للتوقيع الإلكتروني الموحّد لتسريع التحول الرقمي في المعاملات الحكومية,موظف في إحدى الجهات الحكومية المصرية يستخدم منظومة التوقيع الإلكتروني الجديدة على جهاز الحاسوب (وكالة أنباء الشرق الأوسط),تقنية,مصر,claude
,الإمارات تُطلق منظومة تأمين إلزامي للعمالة المنزلية بحلول نهاية العام,عمال منزليون أمام مبنى وزارة الموارد البشرية في أبوظبي في انتظار استكمال إجراءات تسجيلهم (رويترز),اقتصاد,الإمارات,claude
,السعودية تُطلق أكبر مشروع لتخزين الطاقة الشمسية في منطقة نيوم,منظر جوي لألواح الطاقة الشمسية الممتدة على أطراف مشروع نيوم في منطقة تبوك شمال غرب المملكة (رويترز),طاقة,السعودية,claude
,"ظاهرة ""الزواج المبكر"" تعود للارتفاع في الأرياف الأردنية وسط مخاوف من تداعياتها على التعليم",ناشطون في مجال حقوق المرأة يطالبون بتشديد تطبيق قوانين الحد الأدنى لسن الزواج في المحافظات الأردنية البعيدة (الأناضول),قضايا اجتماعية,الأردن,claude
,انهيار جسر معلق في محافظة ذي قار يودي بحياة 4 أشخاص ويخلف عشرات المفقودين,فرق الإنقاذ العراقية تنتشل ضحايا انهيار الجسر فوق نهر الفرات وسط أجواء من الذعر والحزن (وكالة الأنباء العراقية),حوادث,العراق,claude
,تونس تُطلق برنامجاً وطنياً لمحو الأمية الرقمية في الأرياف يستهدف 50 ألف مواطن,متطوعون من طلاب الجامعات التونسية يُدرّبون أبناء المناطق الريفية على استخدام الحاسوب ضمن مبادرة وزارة التربية الوطنية (الجزيرة),تعليم,تونس,claude
,اليمن يُطلق أول منصة رقمية لتوثيق الموروث الثقافي والمخطوطات النادرة بتقنية الحوسبة السحابية,فريق تقني يمني يعمل على رقمنة مخطوطات تاريخية نادرة في مركز التوثيق الرقمي بصنعاء (وكالة سبأ),تقنية,اليمن,claude
,اليمن يُسجّل ارتفاعاً حاداً في حالات الإصابة بالكوليرا في محافظة حجة وسط نقص حاد في مياه الشرب النظيفة,مركز صحي في إحدى قرى محافظة حجة يستقبل مرضى الكوليرا في ظل شُح الإمدادات الطبية وتدهور شبكات الصرف الصحي (الجزيرة),صحة,اليمن,claude
,ليبيا تُحيي ذكرى الشاعر الكبير رجب بوحويش بمعرض للمخطوطات والوثائق النادرة في بنغازي,زوار يطّلعون على مخطوطات وقصائد أصلية بخط يد الشاعر رجب بوحويش خلال المعرض التذكاري المُقام في قاعة الثقافة ببنغازي (وكالة الأنباء الليبية),ثقافة,ليبيا,claude
,أزمة السكن تُعمّق جراح الشباب التونسي.. إيجارات خيالية وأحلام مؤجّلة,شباب تونسي أمام لوحات إعلانية للشقق في أحد أحياء تونس العاصمة، وسط موجة ارتفاع حادة في أسعار الإيجار (الأناضول),قضايا اجتماعية,تونس,claude
,الصومال يُطلق أول منطقة اقتصادية حرة على ساحل المحيط الهندي لاستقطاب الاستثمارات الأجنبية,مسؤولون صوماليون خلال حفل وضع حجر الأساس للمنطقة الاقتصادية الحرة في ميناء بوصاصو بمحافظة بنط لاند، الصومال (الجزيرة),اقتصاد,الصومال,claude
,المغرب يُطلق منظومة جديدة لتمويل المقاولات الصغيرة بضمانات حكومية مباشرة,مقر بنك المغرب في الرباط حيث تُعقد اجتماعات دورية لمناقشة آليات دعم النسيج الاقتصادي الوطني (وكالة المغرب العربي للأنباء),اقتصاد,المغرب,claude
,"قطر تطلق مهرجان ""حكايا الخليج"" للفنون الشعبية التراثية في قلب سوق واقف",فرق تراثية قطرية تؤدي رقصات العرضة والسامري وسط أضواء سوق واقف التاريخي احتفاءً بافتتاح المهرجان (الجزيرة),ثقافة,قطر,claude
,جزر القمر تُطلق مشروع الربط الكهربائي بين الجزر الثلاث بتمويل خليجي,عمال يمدون كابلات الضغط العالي على طول الساحل الغربي لجزيرة أنجوان تمهيداً لتوصيلها بشبكة الطاقة الرئيسية في موروني (الجزيرة),طاقة,جزر القمر,claude
,السودان يُعلن رفع أسعار الدقيق والخبز وسط موجة غلاء تضرب الأسواق المحلية,مواطنون سودانيون يتزاحمون أمام مخابز الخرطوم في ظل شُح المواد الغذائية وارتفاع الأسعار المتواصل (الجزيرة),اقتصاد,السودان,claude
,جيبوتي تُطلق حملة وطنية لمكافحة سوء التغذية لدى الأطفال دون سن الخامسة في المناطق الريفية,طفل يخضع لفحص تغذوي في أحد المراكز الصحية بمنطقة دخيل بجيبوتي ضمن الحملة الوطنية للكشف المبكر عن حالات سوء التغذية (أسوشيتد برس),صحة,جيبوتي,claude
,"إماراتيون يُحيون تقليد ""المجلس الرمضاني"" في زمن الشاشات.. هل صمد الموروث أمام العزلة الرقمية؟",مجلس تقليدي في إحدى القرى الإماراتية يجمع كبار السن والشباب حول القهوة العربية في ليالي رمضان (الاتحاد),مجتمع,الإمارات,claude
,البحرين تستضيف بطولة الخليج للجوجيتسو وأبطالها يتأهلون لمنافسات العالمية,لاعبون خليجيون خلال منافسات الجوجيتسو في قاعة الشيخ عيسى الرياضية بالمنامة (وكالة أنباء البحرين),رياضة,البحرين,claude
,جيبوتي تُطلق أول أكاديمية لتدريب العدائين على المسافات الطويلة بدعم أفريقي مشترك,عدّاؤون شباب من جيبوتي خلال جلسة تدريبية فجرية على طريق الكورنيش بالعاصمة، في إطار برنامج اكتشاف المواهب الأثلتية الجديد (وكالة الأناضول),رياضة,جيبوتي,claude
,فنانون فلسطينيون يُحيون التراث الشفهي بتوثيق حكايات الأجداد قبل اندثارها,مجموعة من الشباب الفلسطيني يُسجّلون روايات كبار السن في مخيم جنين، حاملين معدات تسجيل بسيطة وسط جلسة تراثية تقليدية (وكالة فلسطين اليوم),ثقافة,فلسطين,claude
,منتخب جزر القمر لكرة القدم يحقق فوزاً تاريخياً على نظيره التنزاني في تصفيات كأس الأمم الأفريقية,لاعبو منتخب جزر القمر يحتفلون بالفوز داخل ملعب فومبوني في جزيرة أنجوان وسط حشد جماهيري كبير رفع الأعلام الوطنية (الجزيرة),رياضة,جزر القمر,claude
,موريتانيا تُطلق مهرجاناً وطنياً للشعر الحساني احتفاءً بالهوية الثقافية الأصيلة,شعراء موريتانيون يُلقون قصائدهم التراثية بالشعر الحساني أمام جمهور غفير في العاصمة نواكشوط خلال افتتاح المهرجان الوطني (موقع أخبار موريتانيا),ثقافة,موريتانيا,claude
,موريتانيا تُطلق برنامجاً وطنياً لمحو الأمية في صفوف النساء الريفيات بـ12 ولاية,نساء موريتانيات يتلقّين دروساً في القراءة والكتابة ضمن أحد مراكز التعليم المجتمعي في ولاية تكانت (الأناضول),تعليم,موريتانيا,claude
,قطر تستضيف بطولة دولية للسباحة في المياه المفتوحة بمشاركة 30 دولة,سباحون من مختلف أنحاء العالم يتسابقون في مياه الخليج العربي قبالة شواطئ الدوحة (رويترز),رياضة,قطر,claude
,غرق مركب يقل نازحين صوماليين قرب سواحل بوصاصو راح ضحيته عشرات المدنيين,عناصر من خفر السواحل الصومالي يشاركون في عمليات البحث والإنقاذ قرب ميناء بوصاصو إثر غرق المركب (أسوشيتد برس),حوادث,الصومال,claude
,سوريا تواجه موجة جفاف حادة تهدد الأراضي الزراعية في حوض الفرات,انحسار مياه نهر الفرات يكشف عن شقوق واسعة في قاع الأرض تنذر بكارثة زراعية وشيكة (رويترز),بيئة,سوريا,claude
,سوريا تُطلق برنامجاً وطنياً لإعادة تأهيل المعلمين المتضررين من سنوات النزاع,معلمون سوريون يشاركون في ورشة تدريبية ضمن البرنامج الوطني لإعادة التأهيل التربوي في إحدى مدارس دمشق (سانا),تعليم,سوريا,claude
,السودان يُطلق مبادرة لإحياء الحرف التقليدية في مناطق النازحين بكسلا,نساء نازحات يمارسن حرفة النسيج اليدوي داخل أحد مراكز الإيواء في ولاية كسلا ضمن مبادرة مجتمعية تهدف إلى إعادة تأهيلهن اقتصادياً (سونا),مجتمع,السودان,claude
,لبنان يُطلق مناقصة لاستيراد الغاز الطبيعي عبر الأردن وسوريا لتشغيل محطات الكهرباء المتوقفة,محطة كهرباء الزوق شمال بيروت التي تعاني من توقف شبه تام بسبب شح الوقود (رويترز),طاقة,لبنان,claude
,جيبوتي تُدشّن أول كابل بحري للألياف الضوئية يربطها مباشرةً بشبكة الإنترنت الأفريقية,مهندسون جيبوتيون يتفقدون محطة الإنزال البحري للكابل الجديد في ميناء جيبوتي، في حضور ممثلين عن الشركات التقنية الشريكة في المشروع (وكالة أنباء جيبوتي),تقنية,جيبوتي,claude
,الجزائر تُطلق برنامجاً وطنياً لمحو الأمية الرقمية في الأوساط الريفية بمشاركة 12 ألف متطوع,معلمة متطوعة تُدرّب نساءً من إحدى القرى الجزائرية على استخدام الأجهزة اللوحية ضمن حصص تدريبية ميدانية تموّلها وزارة التربية الوطنية (الجزيرة),تعليم,الجزائر,claude
,أطفال لبنان يعودون إلى المدارس بحقائب مدعومة من جمعيات أهلية تتحدى الأزمة,تلاميذ يصطفون أمام مدرسة رسمية في طرابلس لاستلام مستلزماتهم المدرسية من متطوعين محليين (الجزيرة),مجتمع,لبنان,claude
,الإمارات تترأس جلسة طارئة لمجلس الأمن الدولي لبحث التصعيد في منطقة القرن الأفريقي,مندوب الإمارات الدائم لدى الأمم المتحدة يتولى إدارة الجلسة وسط حضور دبلوماسي مكثف (رويترز),سياسة,الإمارات,claude
,الكويت تُطلق مشروع الربط الكهربائي مع العراق لتعزيز أمن الطاقة الإقليمي,أبراج نقل الطاقة الكهربائية عند الحدود الكويتية العراقية في منطقة الصفوان (وكالة الأناضول),طاقة,الكويت,claude
,بغداد تحتضن مهرجان المسرح العراقي بمشاركة فرق من ثماني محافظات,كواليس مسرح الرشيد في بغداد تستعد لاستقبال العروض المسرحية المتنوعة خلال فعاليات المهرجان (وكالة الأنباء العراقية),ثقافة,العراق,claude
,ليبيا تستضيف بطولة المصارعة الحرة العربية للشباب لأول مرة في تاريخها,مصارعون شباب خلال إحدى جلسات التدريب التحضيرية على أرضية القاعة الرياضية المغطاة في طرابلس (الجزيرة),رياضة,ليبيا,claude
,الصومال تُطلق مناهج دراسية موحدة باللغة العربية لأول مرة في مدارس الأقاليم الجنوبية,طلاب في إحدى مدارس مدينة كيسمايو يتلقون دروسهم من كتب مدرسية جديدة موحدة، في خطوة تُعدّ الأولى من نوعها على مستوى الأقاليم الجنوبية الصومالية (الجزيرة),تعليم,الصومال,claude
,موريتانيا تُعيد رسم خريطة إداراتها المحلية.. تعيينات واسعة تطال ولاة المقاطعات وسط توقعات بتحولات سياسية,مقر وزارة الداخلية الموريتانية في نواكشوط خلال إعلان المراسيم الرئاسية للتعيينات الجديدة (الجزيرة),سياسة,موريتانيا,claude
,الجزائر تُطلق برنامجاً وطنياً لتطوير المناطق الصناعية وجذب الاستثمار المحلي,منشآت صناعية حديثة في إحدى المناطق الاقتصادية بالجزائر العاصمة تعكس التوجه نحو تنويع مصادر الإنتاج الوطني (وأج),اقتصاد,الجزائر,claude
,عُمان تُطلق منصة رقمية موحدة لربط المناطق الصناعية بالموردين المحليين,جانب من مجمع عُمان للتقنية في مسقط خلال الإعلان عن إطلاق المنصة الرقمية الجديدة (وكالة الأنباء العُمانية),تقنية,عُمان,claude
,عداؤو جيبوتي يتألقون في بطولة أفريقيا للألعاب القوى ويحصدون ميداليتين في سباقات المسافات الطويلة,العداء الجيبوتي عبد الرحمن بوراليه يعبر خط النهاية في سباق الخمسة آلاف متر وسط تشجيع الجماهير خلال بطولة أفريقيا للألعاب القوى (الأناضول),رياضة,جيبوتي,claude
,وقود الأزمة.. كيف تحوّلت محطات الطاقة الشمسية إلى شريان حياة للمدن اليمنية المنكوبة؟,ألواح شمسية تُغطي أسطح منازل في أحد أحياء تعز، في مشهد بات يرمز إلى صمود السكان في مواجهة سنوات من انقطاع الكهرباء (الجزيرة نت),طاقة,اليمن,claude
,البرلمان التونسي يُقرّ تعديلات على قانون الأحزاب وسط جدل واسع بين القوى السياسية,جلسة عامة في مجلس نواب الشعب التونسي خلال مناقشة التعديلات القانونية المثيرة للجدل (الجزيرة),سياسة,تونس,claude
,موريتانيا تُطلق حملة وطنية لمكافحة زحف الرمال على الأراضي الزراعية في ولاية آدرار,مزارعون موريتانيون يعملون على تثبيت الكثبان الرملية بزراعة أشجار مقاومة للجفاف في محيط واحات ولاية آدرار (وكالة الأخبار الموريتانية),بيئة,موريتانيا,claude
,"**
منتخب عُمان لكرة اليد يحقق فوزاً تاريخياً على الكويت ويتأهل لنهائي بطولة الخليج

**","**
لاعبو منتخب عُمان يحتفلون بالفوز عقب انتهاء المباراة في صالة مسقط المغطاة (العمانية للأخبار)",رياضة,عُمان,claude
,الجزائر تُطلق برنامجاً وطنياً لدعم المؤسسات الصغيرة في القطاع الفلاحي بتمويل يتجاوز 80 مليار دينار,مزارع جزائري يتفقد محصول الحبوب في إحدى ضيعات ولاية سطيف، في ظل مساعي الدولة لتحقيق الاكتفاء الذاتي الغذائي (الجزيرة),اقتصاد,الجزائر,claude
,البحرين تطلق مشروعاً لزراعة أشجار المانغروف في المناطق الساحلية لتعزيز التنوع البيولوجي البحري,عمال متطوعون يغرسون شتلات أشجار المانغروف على امتداد الشريط الساحلي في منطقة توبلي، في إطار مبادرة حكومية تهدف إلى استعادة النظم البيئية الساحلية المتدهورة (رويترز),بيئة,البحرين,claude
,سوريا تُعيد تشغيل خطوط نقل الغاز الطبيعي نحو محطات توليد الكهرباء في ريف حمص,عمال فنيون يتفقدون منظومة أنابيب الغاز في إحدى محطات الضخ بريف حمص وسط سوريا (الجزيرة),طاقة,سوريا,claude
,لبنان يطلق حملة وطنية للكشف المبكر عن سرطان الثدي في المناطق الريفية المحرومة,فريق طبي متنقل يجري فحوصات مجانية لنساء في إحدى قرى شمال لبنان ضمن المبادرة الصحية الوطنية (النهار اللبنانية),صحة,لبنان,claude
,السعودية تطلق أول شبكة للاتصالات تحت البحر لربط موانئها الرئيسية بالألياف الضوئية,فرق هندسية متخصصة تشرف على مد كابلات الألياف الضوئية في مياه البحر الأحمر قبالة ميناء جدة (واس),تقنية,السعودية,claude
,أزمة الاكتظاظ تُخيّم على مدارس بنغازي.. فصول تضمّ 60 طالباً وغياب شبه تام للمعلمين,طلاب يجلسون على الأرض داخل فصل دراسي مكتظ في إحدى مدارس بنغازي في ظل شُح الكوادر التعليمية وتدهور البنية التحتية (الجزيرة),قضايا اجتماعية,ليبيا,claude
,أطفال بيروت يستعيدون ملاعبهم.. مبادرة شبابية تُعيد الحياة إلى حدائق الأحياء المهجورة,أطفال من أحياء بيروت القديمة يمارسون ألعابهم في حديقة أُعيد تأهيلها ضمن مبادرة مجتمعية تطوعية تهدف إلى استعادة المساحات العامة (رويترز),مجتمع,لبنان,claude
,المجلس الأعلى للدولة في ليبيا يرفض مشروع قانون الميزانية الموحدة ويطالب بإعادة صياغته,مقر المجلس الأعلى للدولة في طرابلس حيث تتواصل جلسات النقاش حول الملفات السياسية والمالية الخلافية (الجزيرة),سياسة,ليبيا,claude
,الأردن يُدشّن أول محطة لتوليد الكهرباء من طاقة الرياح في البادية الشمالية الشرقية,توربينات الرياح الشاهقة تنتصب في سماء البادية الأردنية ضمن المشروع الوطني الجديد (الجزيرة),طاقة,الأردن,claude
,جيبوتي تُطلق مشروع المنطقة الحرة للصناعات الغذائية بهدف استقطاب استثمارات أفريقية بملياري دولار,منظر جوي لميناء جيبوتي الدولي وامتداداته اللوجستية على خليج عدن، حيث تعتزم الحكومة إنشاء المنطقة الصناعية الجديدة (وكالة أنباء جيبوتي),اقتصاد,جيبوتي,claude
,موريتانيا توقّع اتفاقية مع شركاء أوروبيين لاستغلال رياح الساحل في توليد الكهرباء الريفية,توربينات هوائية تنتصب على امتداد السهول الساحلية الموريتانية قرب نواذيبو في إطار مشاريع الطاقة المتجددة (أسوشيتد برس),طاقة,موريتانيا,claude
,تونس تراهن على طاقة الرياح في خليج قابس.. مشروع بحري يُعيد رسم خريطة الكهرباء,توربينات رياح بحرية تُشقّ مياه خليج قابس في إطار مشروع الطاقة المتجددة الجديد (وكالة الأناضول),طاقة,تونس,claude
,الصومال يُطلق مبادرة وطنية لمحو الأمية في المناطق الريفية بمشاركة آلاف المعلمين المتطوعين,معلمة صومالية تُدرّس نساءً في إحدى القرى النائبة بمنطقة هيران ضمن حملة محو الأمية الوطنية (الأناضول),مجتمع,الصومال,claude
,"الإمارات تُطلق مهرجان ""أصوات الخليج"" للموسيقى التراثية في قلب مدينة العين",فرقة موسيقية تراثية تعزف على آلة العود وسط ساحة مزينة بالفوانيس في مهرجان أصوات الخليج بمدينة العين الإماراتية (وام),ثقافة,الإمارات,claude
,الإمارات تطلق مبادرة وطنية لتعليم الأطفال ذوي الإعاقة السمعية لغة الإشارة في المدارس الحكومية,معلمة تتفاعل مع طلابها من الأطفال ذوي الإعاقة السمعية خلال حصة لغة الإشارة في إحدى مدارس دبي (الجزيرة),مجتمع,الإمارات,claude
,"معرض ""أصوات النيل"" يُحيي التراث الموسيقي السوداني في قلب الخرطوم",فنانون سودانيون يعزفون على آلات تقليدية في افتتاح معرض يستعيد الموروث الموسيقي لحضارات وادي النيل (أرشيف الجزيرة),ثقافة,السودان,claude
,ليبيا تُطلق حملة وطنية للتوعية بمخاطر زواج القاصرات في المناطق الريفية,فتيات ليبيات في إحدى المدارس الابتدائية بمنطقة الجبل الأخضر خلال حصة توعوية نظّمتها منظمة محلية لحقوق المرأة (وكالة الأناضول),مجتمع,ليبيا,claude
