title,caption,topic,country
"الجزائر تطلق ""برنامج الابتكار الجامعي"" لربط البحث العلمي باحتياجات سوق العمل",طلاب وباحثون جزائريون يعرضون نماذج أولية لمشاريع تقنية مبتكرة خلال معرض للعلوم والتكنولوجيا بإحدى الجامعات (غيتي),تعليم,الجزائر
مبادرات يمنية محلية تبتكر أدوات تعليمية رقمية تعمل دون اتصال لمواجهة شح الإنترنت,شباب يمنيون يعملون على أجهزة حاسوب داخل فناء منزل لمواجهة انقطاع التيار الكهربائي أثناء تطوير تطبيقات تعليمية غير متصلة بالإنترنت في إحدى المدن اليمنية.,تقنية,اليمن
النسور الشابة تحلق عالياً.. تونس تتوج بلقب بطولة شمال إفريقيا تحت 20 عاماً للمرة الثالثة على التوالي,لاعبو المنتخب التونسي الشاب يرفعون كأس بطولة شمال إفريقيا لكرة القدم (تحت 20 عاماً) وسط احتفالات صاخبة لأنصارهم في المدرجات.,رياضة,تونس
مبادرة مجتمعية في بركة الموز تعيد الحياة للأفلاج القديمة وتنشط السياحة,مجموعة من الشباب المتطوعين من أهالي نيابة بركة الموز بولاية نزوى يعملون على صيانة أحد الأفلاج التاريخية في المنطقة (مواقع التواصل),مجتمع,عُمان
الإمارات تطلق استراتيجية وطنية لتعزيز بيئات التعلم التفاعلي والابتكار الطلابي,مجموعة من الطلاب يشاركون بنشاط في مشروع عملي داخل مختبر تعليمي حديث، يهدف لتعزيز المهارات التطبيقية والإبداعية في إحدى مدارس أبوظبي.,تعليم,الإمارات
مصر تدشن 45 مدرسة تكنولوجية تطبيقية جديدة لدعم الصناعة الوطنية,طلاب يرتدون زي العمل الموحد داخل ورشة تدريب متقدمة مجهزة بأحدث الآلات بإحدى المدارس التكنولوجية الجديدة في محافظة الشرقية.,تعليم,مصر
بحيرة إشكل التونسية تواجه مصيراً مجهولاً: تفاقم الملوحة يهدد موائل الطيور المهاجرة,صورة جوية لبحيرة إشكل في تونس تظهر مساحات واسعة من مياهها الزرقاء الزاهية والطيور المهاجرة التي تتخذها موطناً مؤقتاً حيوياً (اليونسكو / أرشيف).,بيئة,تونس
الصومال تدشن محطة طاقة شمسية ضخمة لتعزيز الإمداد الكهربائي في ولاية هيرشابيل,مهندسون صوماليون يتفقدون ألواحاً شمسية في موقع مشروع للطاقة المتجددة جنوبي الصومال (رويترز),طاقة,الصومال
جيبوتي تطلق برنامجاً وطنياً لتعزيز التعليم المبكر في المناطق النائية,أطفال في روضة أطفال جديدة بإحدى القرى النائية بجيبوتي ضمن البرنامج الوطني للتعليم المبكر (وزارة التربية الوطنية),تعليم,جيبوتي
مجلس النواب الليبي يرفض خارطة طريق أممية جديدة ويشترط سحب القوات الأجنبية أولاً,لقطة عامة لقاعة مجلس النواب الليبي في طبرق أثناء جلسة مناقشة، تظهر عدداً من الأعضاء. (وكالة الأنباء الليبية),سياسة,ليبيا
"ارتفاع مقلق في معدلات سوء التغذية الحاد بين أطفال محلية ""الضعين"" بشرق دارفور",طفلة تتلقى التغذية العلاجية في أحد مراكز دعم التغذية بمدينة الضعين، حيث تزايدت أعداد الأطفال المحتاجين للدعم الغذائي (أطباء بلا حدود-أرشيف),مجتمع,السودان
"موريتانيا تطلق ""مبادرة المهارات الخضراء"" لتأهيل الشباب لسوق العمل المستدام","شباب موريتانيون يتلقون تدريباً عملياً في ورشة متخصصة بالطاقة المتجددة ضمن برنامج ""مبادرة المهارات الخضراء"" (وكالة الأنباء الموريتانية)",تعليم,موريتانيا
هل يغير مخطط التطوير وجه القاهرة القديمة؟ مخاوف التهجير تتصاعد,أحد الممرات المكتظة بالسكان في حي السيدة زينب التاريخي بالقاهرة، حيث يترقب الأهالي مستقبل منازلهم في ظل مشروعات التطوير العمراني.,سياسة,مصر
على وقع شح المياه.. قرى الجزيرة السودانية تصارع الأمراض المنقولة عبر المياه,نساء وأطفال يصطفون لملء أوعية المياه من مضخة يدوية متهالكة في إحدى القرى بولاية الجزيرة وسط السودان (وكالات),مجتمع,السودان
الفزعة السودانية: كيف تُجدد روح الترابط المجتمعي في ظل الظروف الراهنة؟,"مجموعة من المتطوعين من أهالي إحدى المناطق النائية بالسودان يتعاونون في إعداد وتوزيع وجبات غذائية للمحتاجين، في مشهد يعكس تقليد الفزعة العريق (وكالة الأنباء السودانية ""سونا"").",مجتمع,السودان
الجزائر تكشف عن خطة استثمارية ضخمة لإنشاء أكبر مجمع للهيدروجين الأخضر بشمال إفريقيا,مهندس جزائري يتفقد خلايا تحليل كهربائي (Electrolyser) متطورة، جزءاً من مشروع تجريبي لإنتاج الهيدروجين الأخضر في منطقة ورقلة (رويترز),طاقة,الجزائر
"مجمع ""واحة الدقم"" الصناعي يفتتح مرحلته الأولى ويعزز مساهمة الطاقة النظيفة في الاقتصاد العماني","لقطة من افتتاح المرحلة الأولى لمجمع ""واحة الدقم"" الصناعي، تظهر جانباً من خطوط إنتاج ألواح الطاقة الشمسية في المنطقة الاقتصادية الخاصة بالدقم (وكالة الأنباء العمانية)",اقتصاد,عُمان
مأساة جديدة: انفجار مقذوف حربي قديم يودي بحياة مدنيين في سوق شعبي بالحديدة,أحد فرق إزالة الألغام التابعة لمركز محلي يعمل في تفكيك مقذوفات غير منفجرة (الجزيرة),حوادث,اليمن
مجلس النواب الأردني يقر تعديلات جوهرية على قانون إدارة البلديات بعد نقاشات مستفيضة,أعضاء مجلس النواب الأردني خلال جلسة تصويت على مشروع قانون في العاصمة عمان (بترا),سياسة,الأردن
قطر تدشن شبكة ألياف ضوئية فائقة القدرة لتعزيز ريادتها في المدن الذكية,مهندسون قطريون يشرفون على عمليات تركيب وتوصيل كابلات الألياف الضوئية ضمن مشروع البنية التحتية الرقمية المتطورة في مدينة مشيرب قلب الدوحة (وكالة الأنباء القطرية).,تقنية,قطر
مصرع أربعة وإصابة آخرين في حادث تصادم مروع شمال رام الله,سيارات الدفاع المدني والإسعاف في موقع حادث مروع شمال رام الله، حيث تظهر حطام المركبات المتصادمة على جانب الطريق (مصدر الصورة: وكالة الأنباء الفلسطينية - وفا),حوادث,فلسطين
تحديات الوصول: مطالب بتسريع تهيئة المرافق العامة لذوي الإعاقة في عُمان,شخص من ذوي الإعاقة يواجه صعوبة في استخدام منحدر غير ملائم بإحدى المنشآت العامة في مسقط. (شترستوك),قضايا اجتماعية,عُمان
إصابات وتضرر واسع جراء حريق ضخم في مبنى سكني بالبسيتين,فرق الدفاع المدني تتعامل مع آثار حريق واسع التهم جزءاً من مبنى سكني بمنطقة البسيتين (وكالة أنباء البحرين),حوادث,البحرين
النيران تلتهم مصنعاً للملابس الجاهزة بمدينة العبور.. إصابات واحتراق قسم الإنتاج,ألسنة اللهب والدخان الكثيف تتصاعد من مصنع للملابس الجاهزة بمدينة العبور، بينما يباشر رجال الإطفاء عمليات الإخماد في ظل صعوبة الموقف.,حوادث,مصر
تسارع تآكل الشواطئ يهدد قرى صيد ومواقع أثرية في موريتانيا,صيادون موريتانيون يقفون على شاطئ مُتآكل بفعل أمواج البحر في منطقة نواكشوط الساحلية (الأوروبية),بيئة,موريتانيا
مصر تعلن عن خطة لتوسيع وحدات الغسيل الكلوي لمواجهة تفاقم أعداد المرضى,ممرضة مصرية تشرف على مريض يخضع لجلسة غسيل كلوي في أحد المستشفيات الحكومية بالقاهرة (وكالة الأنباء المصرية),صحة,مصر
ميناء طبرق الليبي يطلق خطة توسعة ضخمة لتعزيز مكانته كمركز تجاري إقليمي,سفينة حاويات عملاقة ترسو في ميناء طبرق شرق ليبيا، حيث تظهر ملامح التجهيزات الحديثة وأعمال البناء الجارية لزيادة القدرة الاستيعابية وتعزيز حركة التجارة البحرية.,اقتصاد,ليبيا
المنامة: جدل برلماني وشعبي يرافق حزمة الإصلاحات الاقتصادية الجديدة,مبنى المؤسسة التشريعية في البحرين، حيث تستمر النقاشات حول مستقبل الاقتصاد الوطني (رويترز),سياسة,البحرين
"ليبيا: جولة مفاوضات ""المسار الدستوري"" تتعثر في القاهرة.. خلافات عميقة تعيد المشهد إلى نقطة الصفر",مقعد خالٍ في قاعة الاجتماعات بمقر جامعة الدول العربية بالقاهرة، حيث كان من المقرر استئناف مباحثات اللجنة المشتركة الليبية (الأناضول),سياسة,ليبيا
**ورش عمل حرفية تعيد إحياء فنون الأيادي الموريتانية وتوفر فرص عمل للشابات بالداخل**,شابات موريتانيات يعملن بتركيز على حياكة السجاد التقليدي الملون خلال إحدى الورش التدريبية في قرية بمنطقة تيرس الزمور.,مجتمع,موريتانيا
موريتانيا تُقدم على تعديلات دستورية لتعزيز صلاحيات المجلس الدستوري,جانب من جلسة نقاش برلمانية في نواكشوط حول حزمة التعديلات الدستورية المقترحة (وكالة الأنباء الموريتانية).,سياسة,موريتانيا
الجزائر تطلق قوافل طبية متخصصة لتعزيز الرعاية بالجنوب والمناطق النائية,فريق طبي جزائري يستعد لتقديم الخدمات الصحية في إحدى القوافل المتجهة للمناطق الحدودية جنوب البلاد (واج),صحة,الجزائر
السودان يُطلق مشروعاً وطنياً لمد شبكة الألياف البصرية في الأقاليم النائية,فنيون سودانيون يمدون كابلات الألياف البصرية في منطقة ريفية بالقرب من النيل الأزرق، ضمن خطة الحكومة لتعزيز البنية التحتية الرقمية.,تقنية,السودان
"شباب مبادرون يطلقون حملة ""مدينتي أولى"" لتجميل الأحياء القديمة في الزرقاء",مجموعة من الشباب المتطوعين وهم يقومون بطلاء جدارية فنية ملونة على أحد الجدران في حي شعبي بمدينة الزرقاء، يظهر فيها ملامح من التراث الأردني وسط تفاعل مجتمعي.,مجتمع,الأردن
"إطلاق مشروع ""تواتر"" لصون الأرشيف الموسيقي التونسي النادر","باحثون يتفحصون مخطوطات نوتات موسيقية قديمة ضمن مشروع ""تواتر"" بمكتبة وطنية في تونس العاصمة (وكالة الأنباء التونسية).",ثقافة,تونس
الصومال: إطلاق المرحلة الأولى من خطة توسعة ميناء بوصاصو لتعزيز التجارة الإقليمية,لقطة علوية تظهر النشاط في ميناء بوصاصو الصومالي مع عدد من سفن الشحن الراسية، وتظهر في الخلفية مواقع محتملة للتوسع المستقبلي.,اقتصاد,الصومال
"الكويت تطلق ""منصة الخير"" الرقمية لتعزيز العمل التطوعي وربط المبادرات المجتمعية","مجموعة من المتطوعين الكويتيين من مختلف الأعمار يشاركون في حملة لتنظيف أحد الشواطئ، في إطار نشاط مجتمعي يمثل نموذجاً للمبادرات التي ستدعمها ""منصة الخير"" الجديدة في الكويت.",مجتمع,الكويت
"الأردن يكافح ""القاتل الصامت"": خطة وطنية للكشف المبكر عن أمراض الكلى المزمنة",فريق طبي أردني يجري فحوصات مجانية للكلى ضمن حملة توعوية لبرنامج الكشف المبكر في أحد المراكز الصحية.,صحة,الأردن
**سلطنة عُمان تدشن 50 مختبراً للابتكار وريادة الأعمال لتعزيز مهارات المستقبل في مدارسها**,طلاب عمانيون يتفاعلون مع مشروع برمجة داخل أحد مختبرات الابتكار الحديثة في إحدى المدارس الحكومية بولاية السيب، مسقط (وزارة التربية والتعليم العمانية).,تعليم,عُمان
الجزائر تطلق حملة وطنية للكشف المبكر عن أمراض الكلى بالمناطق النائية,طبيب يفحص مريضة في وحدة طبية متنقلة خلال حملة صحية بولاية البيض جنوب غرب الجزائر (وكالة الأنباء الجزائرية),صحة,الجزائر
ليبيا تسعى لتعزيز مكانتها التجارية عبر خطة طموحة لتوسيع ميناء مصراتة,سفن شحن ترسو في ميناء مصراتة الذي يعد أحد أبرز الموانئ التجارية في ليبيا (أرشيفية),اقتصاد,ليبيا
مشيخة رأس الحد تطلق مبادرة مجتمعية لحماية أفراخ السلاحف من التلوث الضوئي,مجموعة من صغار السلاحف البحرية تتجه بخطواتها الأولى نحو مياه بحر العرب ليلاً على شاطئ رأس الحد في سلطنة عُمان، مع أضواء خافتة في الأفق.,بيئة,عُمان
اكتشافات مذهلة في أعماق صحراء السعودية تكشف عن إرث فني قديم وتحدّي البيئة,لقطة مقربة لنقش صخري يمثل مشهداً للصيد، محفور بدقة على صخرة غرانيتية وسط وادٍ صحراوي قاحل، مما يبرز تحدي الفنان القديم للبيئة القاسية (فريق المسح الأثري السعودي).,ثقافة,السعودية
"تداعيات اقتصادية ""خانقة"": اليمن يواجه موجة غلاء جديدة بفعل اضطرابات الملاحة",متسوقون يتفقدون أسعار السلع الغذائية في أحد الأسواق الشعبية بالعاصمة صنعاء وسط مخاوف من مزيد من الارتفاعات (رويترز).,اقتصاد,اليمن
نقص حاد في أدوية الأمراض المزمنة يفاقم معاناة المرضى بالمناطق النائية الليبية,مريض مسن يجلس في انتظار دوره بمستوصف صحي يعاني من نقص الإمدادات في إحدى القرى الجنوبية الليبية، تبرز خلفه رفوف فارغة من الصيدلية (مصور خاص).,صحة,ليبيا
العراق يطلق منطقة صناعية متكاملة في الوسط لتعزيز التنويع الاقتصادي وجذب الاستثمارات,مسؤولون عراقيون يشاركون في مراسم وضع حجر الأساس لمشروع منطقة صناعية جديدة بمحافظة بابل، في إطار خطة التنمية الاقتصادية.,اقتصاد,العراق
جزر القمر تطلق مسحاً جيولوجياً واسع النطاق لاستكشاف الطاقة الحرارية الجوفية,خبراء جيولوجيون يتفقدون موقعاً بركانياً محتملاً للاستكشاف الحراري الجوفي في جزيرة القمر الكبرى، ضمن جهود البلاد لتنويع مصادر الطاقة (رويترز),طاقة,جزر القمر
"مبادرة ""خضرة كويتية"" تستقطب مئات الشباب لتجميل أحياء العاصمة","متطوعون شباب يشاركون في زراعة شتلات الزهور في أحد الأحياء السكنية بمنطقة السالمية، ضمن حملة ""خضرة كويتية"" (الصور: كونا).",مجتمع,الكويت
السعودية تطلق مشروعاً وطنياً ضخماً لإحياء وادي الرمال وحماية نظامه البيئي المتفرد,مهندسون سعوديون ومختصون بيئيون يشاركون في تقييم التربة وبدء أعمال التشجير ضمن مشروع إحياء وادي الرمال التاريخي في المنطقة الوسطى.,بيئة,السعودية
ذوبان الثلوج وتهديد الأنواع الفريدة: الأطلس الكبير بالمغرب يكافح تداعيات التغير المناخي,جانب من جبال الأطلس الكبير المغربية التي تعاني من تراجع الغطاء الثلجي وتغير النظم البيئية جراء التغير المناخي (وكالة الأنباء المغربية),بيئة,المغرب
"الصومال تطلق مبادرة وطنية ""نحو مقاعدنا"" لإعادة أكثر من 50 ألف طفل متأثر بالجفاف إلى التعليم",أطفال صوماليون يحملون حقائب مدرسية ويمرون بجانب خيم نازحين في طريقهم إلى فصل دراسي مؤقت أقيم ضمن مبادرة إعادة دمج المتسربين من التعليم في ضواحي مقديشو (يونيسف).,تعليم,الصومال
المنتخب الأردني للسيدات يطمح لتجاوز عقبة تايلاند في مستهل مشواره بالتصفيات الأولمبية,لاعبات المنتخب الأردني لكرة القدم للسيدات خلال حصة تدريبية مكثفة في العاصمة عمان استعداداً للتصفيات الأولمبية.,رياضة,الأردن
الإمارات تطلق برنامجاً وطنياً شاملاً لمكافحة السمنة وتداعياتها الصحية,مشاركون من مختلف الأعمار يمارسون الرياضة في حديقة عامة بدبي، ضمن فعالية توعوية لبرنامج مكافحة السمنة الوطني.,صحة,الإمارات
البحرين تدشن برنامجاً وطنياً لتعزيز الابتكار وريادة الأعمال في التعليم الثانوي,طلاب بحرينيون يعملون على مشروع جماعي ضمن ورشة لتعزيز الابتكار وريادة الأعمال (وزارة التربية),تعليم,البحرين
قطر تطلق منصة حوار استراتيجي لمواجهة تحديات الأمن الإقليمي البحري,خفر السواحل القطري يجري مناورات لتعزيز جاهزيته الأمنية في المياه الإقليمية الخليجية، ضمن جهود حماية الممرات الملاحية (وكالة الأنباء القطرية),سياسة,قطر
الإمارات تدشن أضخم مجمع لإنتاج الهيدروجين الأخضر في إمارة الفجيرة,صورة جوية تظهر المكونات الرئيسية لمجمع الفجيرة لإنتاج الهيدروجين الأخضر خلال مراحله التجريبية، والذي يستخدم الطاقة الشمسية لتشغيل وحدات التحليل الكهربائي. (وام),طاقة,الإمارات
"الاتحاد الموريتاني لكرة القدم يُطلق ""برنامج النجوم الصاعدة"" لرعاية المواهب الشابة في الأقاليم","أطفال موريتانيون يتدربون على مهارات كرة القدم في أحد الملاعب المحلية بمدينة نواكشوط، خلال حفل إطلاق ""برنامج النجوم الصاعدة"" بحضور مسؤولين من الاتحاد الموريتاني لكرة القدم (الجزيرة).",رياضة,موريتانيا
"النجوم الصومالية الشابة تستعد لـ""تحدي سيكافا"" بأمل العودة لمنصات التتويج الإقليمية",لاعبون من المنتخب الصومالي لكرة القدم خلال حصة تدريبية مكثفة استعداداً لبطولة سيكافا في مقديشو، 15 مايو/أيار الجاري (أسوشيتد برس).,رياضة,الصومال
الجهود الدبلوماسية الفلسطينية تتكثف في بروكسل.. والتركيز على شرعنة الاستيطان,مبعوث فلسطيني يتحدث خلال مؤتمر صحفي في مقر الاتحاد الأوروبي ببروكسل، داعياً لوقف سياسات الاستيطان (الفرنسية),سياسة,فلسطين
الكويت تطلق برنامجاً وطنياً موسعاً للكشف المبكر عن الأمراض الوراثية لدى حديثي الولادة,ممرضة متخصصة تسحب عينة دم من كعب قدم رضيع في أحد مراكز الرعاية الصحية الأولية بالكويت (الفرنسية).,صحة,الكويت
جزر القمر تدعو لتعزيز التعاون الإقليمي لمكافحة التهديدات البحرية,وزير الخارجية القمري يلقي كلمة خلال اجتماع إقليمي حول الأمن البحري في موروني (وكالة الأنباء القمرية),سياسة,جزر القمر
جيبوتي تطلق برنامجاً وطنياً لتعزيز المهارات الرقمية بين الشباب,شباب جيبوتيون يشاركون بفاعلية في ورشة تدريبية على البرمجة الأساسية في أحد المراكز المجتمعية بالعاصمة جيبوتي (وكالة الأنباء الجيبوتية),مجتمع,جيبوتي
"الكويت تطلق ""مهرجان كنوزنا اليدوية"" الأول من نوعه لإحياء الحرف التراثية",حرفية كويتية شابة تستعرض دقة تفاصيل صناعة مجسمات السفن الشراعية التقليدية أمام جمهور غفير خلال فعاليات المهرجان في القرية التراثية النموذجية (واس),ثقافة,الكويت
"جدل نيابي حاد في الكويت حول مشروع قانون ""الخصخصة الانتقائية""",أعضاء مجلس الأمة الكويتي خلال جلسة سابقة لمناقشة القوانين ذات الأثر الاقتصادي الكبير (رويترز),سياسة,الكويت
"المغرب يطلق ""درع الموج""… خطة وطنية مبتكرة لحماية السواحل الأطلسية من التآكل",عمال يضعون حواجز صخرية لتعزيز الحماية على شاطئ مهدد بالتآكل جنوب مدينة آسفي، ضمن المناطق المستهدفة بالبرنامج الجديد (وكالة الأنباء المغربية).,بيئة,المغرب
السودان: مخاوف دولية من تصاعد كارثي لوباء الكوليرا مع حلول موسم الأمطار,عامل صحي سوداني يسحب عينة مياه من أحد الآبار في منطقة ريفية متضررة من النزاع قرب الفاشر، في إطار حملة وقائية ضد الكوليرا (الأمم المتحدة).,صحة,السودان
اصطدام مروع لـ 18 مركبة على طريق دبي العين يودي بحياة شخصين ويصيب 15 آخرين,فرق الإنقاذ والإسعاف في موقع حادث الاصطدام الكبير الذي شمل عشرات المركبات على طريق دبي العين، حيث يظهر حطام السيارات المتناثرة بينما يباشر المسعفون نقل المصابين.,حوادث,الإمارات
أحلام معلقة: جيل فلسطيني شاب يتوه بين قسوة الواقع وندرة الفرص,شباب فلسطينيون يجلسون في أحد مقاهي رام الله، يتبادلون الحديث عن تحديات المستقبل وآمال السفر بحثاً عن فرص أفضل (صورة تعبيرية - وكالات),قضايا اجتماعية,فلسطين
"السعودية تطلق ""إرث الصياغة"" لدعم الحرف اليدوية وتعزيز التراث المحلي",حرفي سعودي يعرض قطعة مجوهرات تقليدية مصنوعة يدوياً في معرض للحرف الوطنية.,ثقافة,السعودية
موريتانيا تُطلق المرحلة الأولى لمشروع طاقة شمسية عملاق لتغذية مجمعاتها التعدينية,ألواح شمسية تمتد في منطقة صحراوية، تعكس التزام موريتانيا بمسار الطاقة النظيفة.,طاقة,موريتانيا
العراق يُسرّع خطى وقف حرق الغاز المصاحب لتغذية محطاته الكهربائية ومكافحة التلوث,ألسنة اللهب تتصاعد من أحد مواقع حرق الغاز المصاحب للنفط في حقل نفطي عملاق جنوب العراق، في مشهد يرمز إلى هدر الموارد والتحدي البيئي الذي تسعى البلاد لتجاوزه. (رويترز),طاقة,العراق
تراجع قياسي لمخزونات السدود المغربية يفاقم أزمة المياه ويهدد الأمن الغذائي,صورة جوية تظهر المستويات المتدنية بشكل غير مسبوق للمياه في سد المسيرة، ثاني أكبر سدود المغرب، مع ظهور مساحات واسعة من قاع السد، مما يعكس الأزمة المائية الحادة التي تواجهها المملكة.,بيئة,المغرب
مبادرة شبابية صومالية لإنعاش التراث الموسيقي المهدد بالاندثار,موسيقيون شباب يعزفون بانسجام على آلات تقليدية نادرة في ورشة عمل بمقديشو، ضمن جهود لتوثيق وإحياء الألحان الصومالية التراثية.,ثقافة,الصومال
الأزرق الكويتي يشد الأحزمة لمواجهة تحديات التصفيات الآسيوية المشتركة,"لاعبو المنتخب الكويتي ""الأزرق"" خلال حصة تدريبية مكثفة على أرضية استاد جابر الأحمد الدولي استعداداً للمنافسات القادمة. (صور: وكالة الأنباء الكويتية - كونا)",رياضة,الكويت
"أكاديمية ""جيل الأمل"" في سبها تطلق مشروعاً وطنياً لاكتشاف المواهب الكروية الشابة",مدرب ليبي سابق يقف وسط مجموعة من الأطفال واليافعين يرتدون زيّاً رياضياً موحّداً على أرض ملعب عشبي، خلال حصة تدريبية ضمن برنامج الأكاديمية الجديدة في سبها (صورة تعبيرية).,رياضة,ليبيا
"مبادرة ""حدائق الجيران"" في قطر تعزز الترابط الاجتماعي وتخضر المساحات الحضرية","عائلات وأطفال يشاركون في زراعة أشجار ونباتات في إحدى الحدائق المجتمعية ضمن مبادرة ""حدائق الجيران"" في منطقة سكنية بالدوحة (الصحافة القطرية)",قضايا اجتماعية,قطر
"مهرجان ""ألوان فلسطين"" في رام الله يبهر بجمال التطريز التراثي الأصيل","نسوة فلسطينيات يرتدين أثواباً تقليدية مطرزة يدوياً تعرض في جناح خاص بمهرجان ""ألوان فلسطين"" في رام الله. (صورة: سمير حماد/وفا)",ثقافة,فلسطين
أزمة مياه خانقة تهدد مخيمات النازحين شمال غرب سوريا وتفاقم المخاوف الصحية,امرأة سورية تحمل وعاءً بلاستيكياً فارغاً وتسير بين الخيام المتداعية في أحد مخيمات النازحين بمنطقة حارم شمال إدلب، في ظل ارتفاع درجات الحرارة وشحّ إمدادات المياه النظيفة (وكالة الأناضول).,قضايا اجتماعية,سوريا
غرق عبارة نهرية في النيل الأبيض يُسفر عن ضحايا.. فرق الإنقاذ تُكثف جهودها,فرق الدفاع المدني تستخدم قوارب صغيرة لانتشال ناجين وبحثاً عن مفقودين في نهر النيل الأبيض بعد حادث غرق عبارة.,حوادث,السودان
"الأقصر تضيء قناديل الحرف التراثية: مبادرة ""إحياء"" تدعم مئات الحرفيين وتفتح أسواقاً جديدة","سيدات يعرضن منتجات يدوية من الفخار والخوص المطرز، في أحد أجنحة معرض ""إحياء للحرف التراثية"" بمدينة الأقصر جنوبي مصر.",مجتمع,مصر
إعادة إحياء ذاكرة المدينة العتيقة: صفاقس تطلق مشروعاً واسعاً لترميم قصر الأندلسيين ليصبح منارة ثقافية,عمال يقومون بأعمال ترميم دقيقة لواجهة قصر الأندلسيين التاريخي في قلب مدينة صفاقس العتيقة، مع إظهار جزء من زخارفه المعمارية الفريدة.,ثقافة,تونس
"مبادرة ""إرث بهلاء"" تدفع شباب الولاية لإحياء الفخار التقليدي",أيادٍ شابة عمانية تشكل الطين على عجلة الفخار تحت إشراف حرفي ماهر، ضمن ورشة عمل في ولاية بهلاء، عُمان.,مجتمع,عُمان
"جزر القمر تدشن مبادرة ""نجوم المحيط الهندي"" لاكتشاف ورعاية المواهب الكروية الشابة","مجموعة من الفتيان يتدربون بكرة القدم على أحد الملاعب المحلية في موروني، جزر القمر، ضمن برنامج ""نجوم المحيط الهندي"" (المصورون العرب)",رياضة,جزر القمر
تونس تشهد تزايداً مقلقاً في اضطرابات القلق والاكتئاب لدى الشباب: خبراء يطالبون بخطة وطنية للصحة النفسية,شباب تونسيون يشاركون في جلسة دعم نفسي جماعية بأحد المراكز الثقافية بضواحي العاصمة، في ظل دعوات متزايدة لتضمين الصحة النفسية ضمن أولويات برامج التنمية الوطنية. (مصور خاص),قضايا اجتماعية,تونس
تحديات متصاعدة تهدد مكانة السودان عالمياً في صناعة الصمغ العربي,مزارع سوداني يتفقد محصول أشجار الهشاب -المصدر الرئيسي للصمغ العربي- في إحدى ولايات شرق السودان، مع مخاوف متزايدة حول قدرة القطاع على تجاوز الاضطرابات اللوجستية الراهنة.,اقتصاد,السودان
"مبادرة ""بستان الحي"" في الشارقة تجمع الأجيال حول الزراعة المستدامة","متطوعون من أجيال مختلفة يشاركون بحماس في زراعة ورعاية الخضروات ضمن إحدى حدائق ""بستان الحي"" المجتمعية بالشارقة (وام)",مجتمع,الإمارات
الصومال تدشن أكبر محطة للطاقة الشمسية في طريقها نحو الاكتفاء الذاتي من الكهرباء,لقطة جوية لمصفوفة الألواح الشمسية الضخمة في المحطة الجديدة على مشارف العاصمة مقديشو (وكالة الأنباء الصومالية).,طاقة,الصومال
تزايد الحاجة للدعم النفسي والاجتماعي في ليبيا مع تداعيات الصراع المستمرة,أخصائية نفسية تجري جلسة دعم لمجموعة من النساء في مركز مجتمعي بمدينة مصراتة (يونيو 2024),قضايا اجتماعية,ليبيا
موريتانيا تطلق خطة استراتيجية لمكافحة التصحر وحماية الواحات والمراعي,عمال موريتانيون يقيمون سدوداً ترابية وزراعة شجيرات مثبِّتة للرمال على أطراف واحة مهددة بالتصحر في شرق البلاد (أسوشيتد برس).,بيئة,موريتانيا
تقرير أممي يحذر: الشغور الرئاسي يعمق أزمة الحوكمة في لبنان ويهدد الاستقرار,المدخل الرئيسي لقصر بعبدا الرئاسي في ضاحية بيروت الشرقية، يبدو خالياً، في إشارة إلى الشغور الرئاسي المستمر.,سياسة,لبنان
عُمان تدفع عجلة التحول الطاقي: مشروع ضخم للهيدروجين الأخضر يرسخ مكانتها الإقليمية,منشآت ضخمة لتوليد الطاقة المتجددة وأنابيب نقل قيد الإنشاء في أحد مواقع مشاريع الهيدروجين الأخضر شمال السلطنة، تعكس التزام عُمان بمستقبل الطاقة النظيفة (وكالة الأنباء العُمانية),طاقة,عُمان
بيت حانون الأهلي يتوّج بطلاً لدوري الدرجة الأولى لأول مرة في تاريخه,جماهير فريق بيت حانون الأهلي تحتفل بفوز فريقها بكأس دوري الدرجة الأولى الفلسطيني لكرة القدم في غزة، الأحد (الفرنسية),رياضة,فلسطين
جيبوتي تستضيف قمة إقليمية لمناقشة تحديات الأمن البحري,أحد المسؤولين الجيبوتيين (يمين) يتبادل الحديث مع ممثل لدولة مشاركة في قمة إقليمية (وكالة الأنباء الجيبوتية).,سياسة,جيبوتي
حريق هائل يلتهم سوقاً رئيسياً في بيدوا ويصيب العشرات ويشرد المئات,تصاعد ألسنة اللهب والدخان الكثيف من سوق بيدوا المركزي أثناء الحريق الذي اندلع فيه (مواقع التواصل الاجتماعي),حوادث,الصومال
مرسوم سلطاني يعيد هيكلة بعض الأجهزة الرقابية والإدارية في عُمان,صورة لمبنى مجلس الوزراء العُماني في مسقط، مع توضيح شعار السلطنة (وكالة الأنباء العُمانية - أرشيف).,سياسة,عُمان
"جيبوتي تدشن مرحلة حاسمة بمشروع ""أسال-غوبي"" للطاقة الحرارية الجوفية لتعزيز اكتفائها الذاتي",صورة مقربة لأحد أبراج الحفر العملاقة ضمن مشروع أسال-غوبي للطاقة الحرارية الجوفية بجيبوتي، وتظهر ورش العمل الفنية المحيطة به في قلب المنطقة البركانية.,طاقة,جيبوتي
