id,title,caption,topic,country,model_source,generated_image_path,quality_tier
639,"الحكومة اللبنانية تعلن عن خطة لإطلاق ""بوابة لبنان الرقمية"" الموحدة للخدمات العامة",وزير الاتصالات اللبناني يقدم عرضاً توضيحياً خلال المؤتمر الصحفي للإعلان عن البوابة الرقمية الموحدة.,تقنية,لبنان,gemini,,
640,قطر تدشن أضخم مجمع للحوسبة السحابية لدعم مبادرات المدن الذكية,لقطة واسعة تظهر واجهة مجمع الحوسبة السحابية الجديد في قطر، مع تصميم معماري حديث يعكس التطور التكنولوجي، وكابلات ألياف ضوئية عملاقة تمتد عبر الأرضية باتجاه المبنى.,تقنية,قطر,gemini,,
641,نادي الرفاع الشرقي يُطلق برنامجاً طموحاً لتعزيز المواهب النسائية في كرة السلة البحرينية,لاعبات يتلقين تدريبات مكثفة على مهارات كرة السلة داخل صالة مغلقة تابعة لنادي الرفاع الشرقي في البحرين.,رياضة,البحرين,gemini,,
642,الأمم المتحدة تحذر: أمراض الطفولة الفتاكة تتربص بأطفال السودان مع تعثر حملات التطعيم,طفل سوداني يبدو عليه الإعياء في أحد مخيمات النزوح، وسط مخاوف من تفشي الأمراض التي يمكن الوقاية منها باللقاحات (يونيسيف).,صحة,السودان,gemini,,
643,تفاقم أزمة الأمراض المزمنة في سوريا: نقص الأدوية والمستلزمات يهدد حياة الملايين,صيدلية في مدينة حماه تعرض عدداً محدوداً من أدوية السكري والضغط، مؤشرة على النقص الحاد في الإمدادات الدوائية (Getty Images),صحة,سوريا,gemini,,
644,الإمارات تدشن مرحلة متقدمة من منطقة الشارقة اللوجستية لتعزيز التجارة الإلكترونية,لقطة جوية لمستودعات ومراكز توزيع حديثة ضمن منطقة الشارقة اللوجستية، تظهر البنية التحتية المتطورة للمنطقة.,اقتصاد,الإمارات,gemini,,
645,السعودية تدشن أضخم مجمع بيانات سحابي بالشرق الأوسط باستثمارات تتجاوز الـ12 مليار ريال,مهندسون سعوديون يتابعون سير العمل في قاعة الخوادم الرئيسية بمجمع البيانات السحابي الجديد بالرياض. (وكالة الأنباء السعودية),تقنية,السعودية,gemini,,
646,البحرين تُطلق برنامجاً وطنياً للكشف المبكر عن هشاشة العظام لتعزيز صحة المجتمع,طبيب يشرح نتائج فحص كثافة العظام لمريضة في أحد المراكز الصحية بالبحرين، ضمن فعاليات الحملة الوطنية الجديدة (وزارة الصحة البحرينية).,صحة,البحرين,gemini,,
647,البحرين تطلق استراتيجية وطنية لتعزيز صمود الشعاب المرجانية في مياهها الإقليمية,غواصون يوثقون جهود ترميم الشعاب المرجانية المتضررة في إحدى المحميات البحرية بالبحرين، ضمن المبادرات البيئية المستدامة.,بيئة,البحرين,gemini,,
648,فلسطين تدشن محطة طاقة شمسية كبرى شمال الضفة الغربية لتعزيز الاستقلال الطاقوي,عمال فلسطينيون يضعون اللمسات الأخيرة على ألواح شمسية ضخمة في مشروع جديد لتوليد الكهرباء قرب جنين (غيتي إيميجز),طاقة,فلسطين,gemini,,
649,"السعودية تستنفر لإنقاذ ""النمر العربي"": برامج إكثار طموحة تعيد الأمل لصحراء العلا",نمر عربي يتجول بحذر بين التشكيلات الصخرية في محمية طبيعية، ضمن برامج إعادة التوطين في العلا. (الهيئة الملكية لمحافظة العلا),بيئة,السعودية,gemini,,
650,"المغرب يطلق ""بوابة الخدمات الموحدة"": قفزة نوعية في رقمنة الإدارة العمومية",شاشة عملاقة تعرض واجهة منصة إلكترونية حكومية جديدة مزينة بشعار وزارة الانتقال الرقمي وإصلاح الإدارة المغربية، وذلك خلال حفل الإطلاق الرسمي في العاصمة الرباط (الوكالة المغربية للأنباء الرسمية),تقنية,المغرب,gemini,,
651,جزر القمر: حادث غرق قارب صيد يودي بحياة خمسة صيادين قبالة أنجوان,سفينة دورية تابعة لخفر السواحل في جزر القمر تبحر خلال عمليات البحث عن المفقودين قبالة السواحل (رويترز),حوادث,جزر القمر,gemini,,
652,موريتانيا تطلق برنامجاً وطنياً لتمكين الشباب من المهارات الحرفية لمواجهة تحديات سوق العمل,مجموعة من الشابات الموريتانيات يتدربن على حرفة النسيج التقليدي ضمن مبادرة تنموية في ورشة بضواحي نواكشوط (الوكالة الموريتانية للأنباء),قضايا اجتماعية,موريتانيا,gemini,,
653,فاجعة الزرقاء الصناعية.. انفجار ضخم يهز مصنع كيماويات ويخلف عشرات الضحايا,تصاعد كثيف لأعمدة الدخان الأسود وألسنة اللهب من بقايا مصنع كيماويات مدمر في مدينة الزرقاء الأردنية، بينما تتجمع فرق الدفاع المدني وسيارات الإسعاف في محيط الموقع المتضرر.,حوادث,الأردن,gemini,,
654,"جيبوتي تستثمر في ""شريانها الرقمي"": مشروع جديد للألياف البصرية يربط العاصمة بالمناطق الريفية والحدودية",مهندسون جيبوتيون يشرفون على مد كابلات الألياف البصرية في منطقة صحراوية نائية بجيبوتي، ضمن المشروع الجديد لتوسيع التغطية الوطنية (رويترز).,تقنية,جيبوتي,gemini,,
655,زحف الرمال والعواصف الترابية يهدد سبل العيش ويدفع بتهجير جديد في الصومال,مزارع صومالي يتفحص حقلًا زراعيًا غطته طبقة سميكة من الرمال المتراكمة بفعل العواصف الترابية، في إحدى القرى المتضررة بمنطقة جلجدود وسط الصومال.,بيئة,الصومال,gemini,,
656,وفاة شخص وفقدان 3 آخرين إثر انجراف مركبتهم في وادي القرم بعُمان,فرق الإنقاذ تبحث عن مفقودين في وادي القرم بعد انجراف مركبة بفعل السيول الجارفة (شرطة عُمان السلطانية),حوادث,عُمان,gemini,,
657,الأردن يطلق استراتيجية وطنية لتعزيز مرونة شبكته الكهربائية في ظل تزايد الاعتماد على المتجددة,موظف فني يراقب لوحة تحكم في محطة فرعية ضمن الشبكة الكهربائية الأردنية (الأناضول),طاقة,الأردن,gemini,,
658,الصويرة تتأهب لاحتضان بطولة عالمية لركوب الأمواج: دفعة قوية للسياحة والرياضة المحلية,مشهد لراكب أمواج محترف يتحدى الأمواج العاتية قبالة أسوار مدينة الصويرة التاريخية، مع اقتراب موعد البطولة العالمية.,رياضة,المغرب,gemini,,
659,الصومال يطلق خطة خمسية طموحة لتعزيز التعليم المهني وتأهيل الشباب لسوق العمل,شباب صوماليون يتدربون على مهارات كهربائية وميكانيكية في أحد مراكز التعليم المهني بمدينة هرجيسا شمال الصومال (الجزيرة).,تعليم,الصومال,gemini,,
660,الشتاء القارس يهدد العام الدراسي في ريف اليمن: فصول خاوية ونقص حاد بالمواد الأساسية,تلاميذ في إحدى المدارس الريفية بمحافظة إب اليمنية يحاولون الدراسة داخل فصل دراسي قارس البرودة، بينما تغيب أعداد كبيرة من زملائهم بسبب صعوبة الظروف المعيشية ونقص التدفئة (رويترز).,تعليم,اليمن,gemini,,
661,خبراء بيئة يحذرون: تونس تواجه تسارعًا في تآكل سواحلها وتهديدًا لمواردها الاقتصادية,مياه البحر تلتهم أجزاء من طريق ساحلي متضرر في منطقة قمرت شمال العاصمة التونسية، في مشهد يعكس التهديد المتنامي لتآكل السواحل التونسية. (تونس برس),بيئة,تونس,gemini,,
662,توتر في أروقة مجلس الأمة الكويتي قبيل جلسة حاسمة للتصويت على حزمة إصلاحات مالية,نواب مجلس الأمة الكويتي يتابعون النقاشات خلال جلسة سابقة مخصصة لمناقشة التعديلات المقترحة على قانون الميزانية العامة (الجزيرة).,سياسة,الكويت,gemini,,
663,الإمارات تعلن عن خطة استراتيجية لتعزيز أمن بنيتها التحتية الرقمية الحيوية,شاشات مراقبة متطورة في مركز عمليات أمن سيبراني بأبوظبي (رويترز),تقنية,الإمارات,gemini,,
664,صحة أطفال فلسطين في خطر: ارتفاع مقلق لمعدلات السكري بين اليافعين,ممرضة فلسطينية تجري فحص سكر الدم لطفل في عيادة صحية بالضفة الغربية، في ظل تصاعد المخاوف من ارتفاع معدلات المرض (وكالة الأناضول).,صحة,فلسطين,gemini,,
665,الصومال: نساء يُعدن للحرف اليدوية مجدها.. نسج السلال التقليدية شريان حياة للقرى,نسوة صوماليات يعملن باهتمام على نسج السلال الملونة والمتينة في ورشة جماعية بإحدى القرى، تجسيداً لمبادرة مجتمعية تهدف لتمكينهن اقتصادياً (وكالة الأنباء الصومالية),مجتمع,الصومال,gemini,,
666,الإمارات تطلق برنامجا وطنيا لتتبع وحماية السلاحف الخضراء المهددة في الخليج العربي,فريق من خبراء الحياة البحرية يجهزون سلحفاة خضراء لتركيب جهاز تتبع بالأقمار الصناعية قبالة سواحل أبوظبي ضمن مشروع الحفاظ على الأنواع المهددة. (وام),بيئة,الإمارات,gemini,,
667,اليمن: مبادرة محلية لتوسيع نطاق الإنترنت عبر تقنيات الموجات الدقيقة في المناطق الجبلية,فريق تقني يمني يقوم بتركيب جهاز إرسال واستقبال لاسلكي بالموجات الدقيقة على قمة جبل في محافظة إب، لربط مجتمعات ريفية بالشبكة العنكبوتية (وكالة سبأ),تقنية,اليمن,gemini,,
668,"ليبيا تطلق مشروع ""بوابتي الرقمية"" لتوحيد الخدمات الحكومية وتحسين الوصول","موظف ليبي يشرح آليات عمل المنصة الإلكترونية الجديدة للمواطنين خلال حفل إطلاق مشروع ""بوابتي الرقمية"" في طرابلس.",تقنية,ليبيا,gemini,,
669,جزر القمر تطلق برنامجاً وطنياً لتعزيز تعليم المهارات الرقمية في المدارس الثانوية,طلاب يتفاعلون مع أجهزة حاسوب في معمل حاسوب حديث بإحدى المدارس الثانوية في العاصمة موروني (وكالة الأنباء القمرية),تعليم,جزر القمر,gemini,,
670,"الكويت تعزز رؤية 2035 بـ""الشقايا 3"": قفزة نوعية نحو استدامة الطاقة الشمسية",منظر جوي مهيب لألواح الطاقة الشمسية في محطة الشقايا 3 المترامية الأطراف، تحت سماء الكويت الصافية وهي تزود الشبكة الوطنية بالكهرباء (وكالة الأنباء الكويتية - كونا),طاقة,الكويت,gemini,,
671,الدوري السعودي للسيدات: تنافس محتدم يرفع مستوى اللعبة مع اقتراب الحسم,لقطة حماسية من إحدى مباريات الدوري السعودي الممتاز للسيدات تظهر تنافس اللاعبات (الاتحاد السعودي لكرة القدم),رياضة,السعودية,gemini,,
672,سوريا: ظاهرة تسرب الطلاب من المدارس تتفاقم إثر الضغوط المعيشية,أطفال يبيعون الخضروات في سوق شعبي بمدينة حلب وسط انقطاعهم عن الدراسة لمساعدة أسرهم (وكالة الأناضول),قضايا اجتماعية,سوريا,gemini,,
673,شركة عالمية رائدة تدشن مجمعاً لإنتاج حلول الطاقة المتجددة في المنطقة الحرة بصحار,وزير التجارة والصناعة وترويج الاستثمار العُماني (وسط) يرافقه وفد من الشركة العالمية خلال جولة في داخل المجمع الصناعي الجديد بصحار (وكالة الأنباء العُمانية),اقتصاد,عُمان,gemini,,
674,عُمان تطلق مبادرة وطنية لحفظ القرى التراثية بتقنيات البناء الأصيلة,جزء من قرية عُمانية تراثية مبنية بالطين، تعكس أصالة فن البناء المحلي.,ثقافة,عُمان,gemini,,
675,السودان: دعوات مدنية لتوحيد الرؤى حول مستقبل ما بعد الحرب.. هل تنجح في ظل الانقسامات؟,مجموعة من الشخصيات السياسية والنشطاء المدنيين السودانيين أثناء مشاركتهم في اجتماع تشاوري حول مستقبل الحكم المدني في البلاد (رويترز),سياسة,السودان,gemini,,
676,تحذيرات بيئية من توسع الردم البحري وتأثيره على الثروة السمكية في البحرين,غواصون يوثّقون تراجع أعداد الأسماك والشعاب المرجانية في المياه البحرينية القريبة من مشاريع الردم الساحلي.,بيئة,البحرين,gemini,,
677,مبادرة إنقاذ تاريخي.. فرق ليبية إيطالية تبدأ ترميم مسرح صبراتة الأثري,عناصر من الفريق المشترك الليبي الإيطالي تعمل على ترميم أجزاء من مسرح صبراتة الأثري غرب طرابلس، مع إطلالة على البحر المتوسط.,ثقافة,ليبيا,gemini,,
678,الأردن يستهدف أسواقاً أفريقية جديدة لمنتجاته الدوائية بعد نمو قياسي في الصادرات,شاحنات تحمل منتجات دوائية أردنية معدة للتصدير من مجمع صناعي في العاصمة عمان (صورة أرشيفية - وكالة الأنباء الأردنية).,اقتصاد,الأردن,gemini,,
679,الجمعيات الأسرية الكويتية تدق ناقوس الخطر: ارتفاع الطلاق بين الشباب يهدد النسيج الاجتماعي,أكاديميون وناشطون كويتيون يشاركون في ندوة حوارية عامة لمناقشة التحديات الأسرية في البلاد (الجزيرة).,قضايا اجتماعية,الكويت,gemini,,
680,من بنغازي.. مبادرة شبابية تعيد للمكتبات العامة دورها كحاضنات للمعرفة في ليبيا,"متطوعون من حملة ""نور العقول"" في بنغازي يرتبون رفوف الكتب في مكتبة عامة أعيد افتتاحها حديثاً، ضمن جهود إحياء المرافق الثقافية بالمدينة.",مجتمع,ليبيا,gemini,,
681,سلطنة عُمان تكشف عن حزمة حوافز جديدة لدعم الاستثمار في قطاع الصناعات الخضراء,مدينة صحار الصناعية في سلطنة عُمان التي تعد إحدى أبرز المناطق الواعدة لاحتضان المشاريع الصناعية المستدامة (وكالة الأنباء العُمانية),اقتصاد,عُمان,gemini,,
682,"البحرين تطلق مبادرة ""نواخذة اللؤلؤ"" لتوثيق كنوز الذاكرة الشفهية لرواد المهنة","أحد كبار ""النواخذة"" البحرينيين، يشارك قصصاً وحكايات من زمن الغوص على اللؤلؤ، داخل بيت بحريني تقليدي مزين بالأخشاب المنقوشة (مواقع التواصل)",ثقافة,البحرين,gemini,,
683,"المغرب يطلق ""كنوز الأرض"": مشروع وطني لحماية الفخار الأمازيغي وتوثيقه للأجيال القادمة","أيادٍ شابة تعرض قطعاً فخارية أمازيغية مزينة بنقوش تقليدية فريدة، ضمن فعاليات ورشة عمل افتتحت مؤخراً في مدينة آسفي المغربية كجزء من مشروع ""كنوز الأرض"" (الصحافة المغربية - أرشيف).",ثقافة,المغرب,gemini,,
684,الاتحاد الجزائري لكرة القدم يعلن عن مراجعة شاملة للوائح الأندية المحترفة,شعار الاتحاد الجزائري لكرة القدم خلال إعلان رسمي (وكالة الأنباء الجزائرية),رياضة,الجزائر,gemini,,
685,بطولة جزر القمر للواعدين تُضيء سماء الكرة المحلية بمواهب صاعدة,لاعبون شباب يتنافسون بحماس على ملعب ترابي خلال نهائي بطولة جزر القمر للواعدين في موروني (الفرنسية),رياضة,جزر القمر,gemini,,
686,حراك إقليمي مكثف لبلورة خارطة طريق جديدة للملف السوري,اجتماع لوزراء خارجية دول جوار سوريا في العاصمة الأردنية لمناقشة التطورات الأخيرة (رويترز).,سياسة,سوريا,gemini,,
687,قيود التصدير وتراجع الأسعار يهددان مستقبل منتجي زيت الزيتون الفلسطينيين,مزارع فلسطيني يحصد ثمار الزيتون في إحدى كروم الخليل، بينما تواجه الصناعة تحديات اقتصادية متزايدة (أسوشيتد برس),اقتصاد,فلسطين,gemini,,
688,اصطدام تسلسلي مروع في القيروان يخلف قتلى وجرحى وسط ظروف جوية صعبة,فرق الإنقاذ تتدخل في موقع حادث سير مروع على طريق رئيسية وسط ظروف جوية ضبابية (شترستوك),حوادث,تونس,gemini,,
689,بعثة أثرية عراقية-فرنسية تكشف عن فسيفساء نادرة تعود للعصر البارثي قرب الناصرية,خبراء آثار يوثقون بعناية قطعة فسيفساء ملونة ضخمة تم اكتشافها حديثًا في موقع أثري قرب مدينة الناصرية جنوب العراق، وهي تظهر نقوشًا هندسية وزخارف نباتية.,ثقافة,العراق,gemini,,
690,تونس: البرلمان يشرع في مناقشة مشروع قانون مثير للجدل حول صلاحيات المجالس المحلية,نواب تونسيون يشاركون في جلسة عامة للبرلمان لمناقشة مشاريع قوانين جديدة، وسط ترقب شعبي لنتائج المداولات، في العاصمة تونس (رويترز).,سياسة,تونس,gemini,,
691,نادي الطليعة يعود بقوة للمنافسة على صدارة الدوري السوري بعد غياب,لاعبو نادي الطليعة يحتفلون بفوز مهم في إحدى مباريات الدوري السوري الممتاز لكرة القدم (أ ف ب),رياضة,سوريا,gemini,,
692,"حرفيو جمر القمر يُصارعون الزمن لإحياء صناعة ""القوارب الشراعية"" التراثية","صناع تقليديون يستعينون بالشباب لتعلم فن بناء القوارب الشراعية في أحد ورش ""موروني"" (وكالة فرانس برس)",مجتمع,جزر القمر,gemini,,
693,تآكل السواحل يهدد آلاف الأفدنة الزراعية والدلتا المصرية تتأهب لسيناريوهات محتملة لتغير المناخ,مزارع في الدلتا المصرية يكافح لمنع مياه البحر من غمر حقله بعد تضرر حاجز رملي واقٍ جراء ارتفاع الأمواج. (صورة: وكالة الأنباء المصرية - أ ش أ),بيئة,مصر,gemini,,
694,مبادرة ميسانية لإعادة إحياء فن الخط العربي الأصيل تواجه تحديات التمويل,خطاط عراقي شاب يرتدي الزي التقليدي وهو يخط لوحة فنية معقدة بالحبر الأسود على ورق مقوى، محاولاً إبراز جماليات فن الخط الديواني داخل ورشة بسيطة في إحدى مدن محافظة ميسان جنوبي العراق (وكالة الأنباء العراقية).,ثقافة,العراق,gemini,,
695,مهرجان تيميمون الثقافي يضيء واحة قورارة بفقرات فنية تراثية أصيلة,تُظهر الصورة فنانين شعبيين يرتدون أزياء بربرية تقليدية، يؤدون رقصات جماعية أمام حشد من الجمهور، خلال إحدى فعاليات مهرجان تيميمون الثقافي في الصحراء الجزائرية.,ثقافة,الجزائر,gemini,,
696,تونس تطلق برنامجاً وطنياً لتوسيع الكشف المبكر عن سرطان الثدي في المناطق الداخلية,طبيبة تشرح لمواطنة أهمية الفحص الذاتي للثدي داخل أحد المراكز الصحية بولاية القيروان (وزارة الصحة التونسية - أرشيف),صحة,تونس,gemini,,
697,"مبادرة ""إشراق"": عُمان تعزز المهارات الرقمية والتفكير النقدي لطلاب المدارس","طلاب عمانيون يشاركون في ورشة عمل تفاعلية باستخدام أجهزة لوحية، ضمن برنامج ""إشراق"" لتعزيز المهارات الرقمية (وزارة التربية والتعليم العمانية)",تعليم,عُمان,gemini,,
698,افتتاح أكاديمية لفنون الرقص الكوموري الأصيل يعزز الهوية الثقافية في جزر القمر,راقصون يرتدون أزياء تقليدية كومورية يقدمون عرضاً فنياً حيوياً خلال حفل افتتاح في العاصمة موروني.,ثقافة,جزر القمر,gemini,,
699,البحرين تطلق برنامجاً وطنياً متكاملاً لدمج الخبرات العملية في المناهج الثانوية,طلاب بحرينيون يشاركون في ورشة عمل تدريبية متخصصة ضمن برنامج تعزيز المهارات العملية الجديد بإحدى المدارس الثانوية في المحرق. (وزارة التربية والتعليم),تعليم,البحرين,gemini,,
700,دفعة قوية للرياضة الصومالية: افتتاح أول ملعب كرة قدم معشب بالكامل بتمويل شعبي في مقديشو,لاعبون صوماليون شباب يصافحون بعضهم البعض على أرضية الملعب العشبي الجديد في مقديشو، خلال حفل الافتتاح الذي حضرته شخصيات مجتمعية ورياضية.,رياضة,الصومال,gemini,,
701,الغطاء النباتي يتراجع: التغير المناخي يفاقم أزمة التصحر بالسودان,ماشية ترعى في منطقة شحيحة النباتات بالسهول السودانية، في مشهد يعكس تدهور المراعي الطبيعية جراء الجفاف والتصحر.,بيئة,السودان,gemini,,
702,الأردن يطلق مبادرة وطنية لتعزيز جودة التعليم المبكر في المناطق النائية,أطفال يشاركون في أنشطة تعليمية تفاعلية داخل روضة أطفال حديثة في إحدى القرى الأردنية ضمن المبادرة الجديدة.,تعليم,الأردن,gemini,,
703,"البحرين تطلق مبادرة ""حوار المنامة"" لتعزيز التوافق الوطني على أولويات المرحلة القادمة","وزراء ومسؤولون حكوميون خلال الجلسة الافتتاحية لمبادرة ""حوار المنامة"" الهادفة لجمع الأطراف الوطنية على طاولة واحدة (واس)",سياسة,البحرين,gemini,,
704,أزمة دستورية جديدة تلوح في الصومال مع تعليق 3 ولايات رئيسية لمشاركتها في حوار مقترح,مقر الرئاسة الصومالية في العاصمة مقديشو، في ظل تصاعد التوترات السياسية المتعلقة بالإصلاحات الدستورية (الفرنسية),سياسة,الصومال,gemini,,
705,"""تقرير أممي: بطء إعادة الإعمار يترك مئات آلاف العراقيين في مخيمات النزوح""",خيام النازحين داخل أحد المخيمات شمالي العراق، حيث يواجه الآلاف ظروفاً إنسانية صعبة جراء تأخر جهود العودة الطوعية (الأمم المتحدة),قضايا اجتماعية,العراق,gemini,,
706,خبراء دوليون ومحليون يطلقون مبادرة عاجلة لترميم فسيفساء رومانية نادرة في صبراتة الليبية,فريق من المرمِّمين يُجري مسحاً دقيقاً لفسيفساء رومانية متضررة في أحد معابد صبراتة الأثرية، استعداداً لعملية الترميم (أسوشيتد برس),ثقافة,ليبيا,gemini,,
707,مساعٍ ليبية لتوحيد المؤسسات الأمنية تواجه عقبة التباينات الإقليمية والدولية,جنود يرتدون زيًا عسكريًا موحدًا يحملون أسلحة خفيفة خلال تدريب عسكري في إحدى الثكنات بضواحي بنغازي، في سياق الجهود الوطنية المبذولة لدمج الفصائل المسلحة المتنافسة ضمن إطار هيكلي موحد، وسط تحديات سياسية ولوجستية معقدة.,سياسة,ليبيا,gemini,,
708,نفايات البلاستيك تهدد التنوع البيولوجي في محمية وادي القلط بالضفة الغربية,متطوعون فلسطينيون يجمعون أطناناً من المخلفات البلاستيكية المتراكمة على ضفاف وادي القلط التاريخي خلال حملة تنظيف بيئية (وكالة الأنباء الفلسطينية),بيئة,فلسطين,gemini,,
709,"الإمارات تدشن ""مهرجان كنوز البحر"" الدولي.. احتفاءً بالإرث الثقافي البحري العميق",صورة عامة تظهر سفناً خشبية تقليدية (محامل) راسية على الشاطئ، بينما يقوم حرفيون بعرض منتجاتهم اليدوية المستوحاة من البحر أمام حشد من الزوار في أول أيام المهرجان الثقافي في إحدى مدن الإمارات الساحلية.,ثقافة,الإمارات,gemini,,
710,جيبوتي تدشن استراتيجية وطنية لتعزيز مكانتها كمركز إقليمي رائد للبيانات الرقمية,أحد مراكز استقبال الكابلات البحرية في العاصمة جيبوتي، حيث تلتقي خطوط الإنترنت العالمية (غيتي إيميجز).,تقنية,جيبوتي,gemini,,
711,جدل أردني حول قانون الانتخابات الجديد: هل يوسع قاعدة المشاركة السياسية أم يكرس مقاعد النخب؟,مواطنون أردنيون يصطفون للإدلاء بأصواتهم في أحد مراكز الاقتراع خلال انتخابات سابقة (الأناضول),سياسة,الأردن,gemini,,
712,تدشين مشروع وطني لرقمنة المخطوطات العُمانية النادرة لحفظ كنوز التاريخ العُماني,فريق من الخبراء العُمانيين يعملون على أرشفة وتصوير مخطوطات قديمة في مركز الوثائق والمخطوطات العُماني بمسقط (وكالة الأنباء العُمانية),ثقافة,عُمان,gemini,,
713,من قلب أحياء جيبوتي: مبادرة شبابية تحوّل الهوايات الفنية إلى فرص اقتصادية مستدامة,"شاب جيبوتي يعرض منتجاً فنياً يدوياً صنعه في ورشة تدريب ""بصمة المستقبل""، الهادفة لتمكين الشباب المحلي.",مجتمع,جيبوتي,gemini,,
714,شركة اتصالات لبنانية رائدة تنجز المرحلة الأولى من مشروع تحديث شبكة الإنترنت الريفية,مهندسون يختبرون معدات اتصالات حديثة في محطة تقوية جديدة بمنطقة البقاع اللبنانية.,تقنية,لبنان,gemini,,
715,مأساة طرقية كبرى تهز الصومال: عشرات القتلى والجرحى في انقلاب حافلة ركاب,فرق الدفاع المدني ومتطوعون يباشرون انتشال الضحايا من حطام حافلة ركاب انقلبت على طريق يربط بين مدينتي بلدوين وجالكعيو وسط الصومال (رويترز).,حوادث,الصومال,gemini,,
716,الحرف التقليدية بالمغرب تكافح من أجل البقاء: دعوات عاجلة لدعم الصناع وحماية التراث الهوياتي,"صانع تقليدي يطرز الجلد بمهارة في ورشته بالمدينة القديمة بمراكش، مؤكداً أن ""المهنة تتطلب صبراً لا يملكه جيل اليوم"". (الجزيرة)",قضايا اجتماعية,المغرب,gemini,,
717,"اتحاد الكرة الكويتي يدشن أكاديمية ""الأزرق الواعد"" لتأهيل جيل جديد من النجوم","لقطة جوية تظهر مجمع أكاديمية ""الأزرق الواعد"" الجديدة في الكويت، حيث يتدرب مجموعة من اللاعبين الشباب على ملاعب عشبية حديثة، بحضور عدد من مسؤولي الاتحاد الكويتي لكرة القدم والإدارة الفنية.",رياضة,الكويت,gemini,,
718,التمويل الأصغر يُضخ الحياة في شرايين الاقتصاد الفلسطيني عبر مبادرات نسائية,سيدة فلسطينية تعرض منتجاتها اليدوية في سوق محلي بمدينة رام الله، بعد أن نجحت في تطوير مشروعها الصغير بفضل دعم برامج التمويل الأصغر.,اقتصاد,فلسطين,gemini,,
719,شخصيات سياسية وقبلية بارزة تبدأ حواراً وطنياً موسعاً في مأرب,وفود من مختلف الأطياف السياسية والقبلية خلال الجلسة الافتتاحية للحوار الوطني في مدينة مأرب اليمنية.,سياسة,اليمن,gemini,,
720,جزر القمر تدعو لقمة إقليمية حول الأمن البحري ومستقبل الاقتصاد الأزرق,الرئيس الغزالي عثماني يستقبل وفوداً دبلوماسية في القصر الرئاسي بموروني لمناقشة أجندة القمة المرتقبة.,سياسة,جزر القمر,gemini,,
721,البحرين تطلق استثمارات كبرى لتحديث شبكة الكهرباء استعداداً لدمج أوسع للطاقة المتجددة,أبراج نقل الطاقة الحديثة في البحرين تتقاطع مع أفق يظهر جزءاً من مشروع للطاقة الشمسية، في إشارة لجهود الدمج (صورة تعبيرية).,طاقة,البحرين,gemini,,
722,جزر القمر: مبادرات نسائية رائدة لتعزيز الأمن الغذائي في القرى النائية,مجموعة من النساء القُمريّات يقمن بحصاد الخضروات العضوية في حقل زراعي صغير ضمن مشروع تعاوني يهدف لتحقيق الاكتفاء الذاتي لسكان إحدى القرى الساحلية بجزيرة أنجوان.,قضايا اجتماعية,جزر القمر,gemini,,
723,جزر القمر تُطلق خطة استراتيجية شاملة لتطوير التعليم المهني والتقني,طلاب في إحدى ورش العمل التدريبية بمعهد مهني في موروني، ضمن الخطة الوطنية الجديدة لتعزيز التعليم التقني بجزر القمر (وكالة الأنباء القمرية),تعليم,جزر القمر,gemini,,
724,"""معاً للمستقبل"": قطر تطلق مبادرة وطنية لتعزيز دور الشباب في التراث والسياحة المستدامة",مجموعة من الشباب القطري، يرتدون قمصاناً عليها شعار المبادرة، يشاركون بنشاط في ورشة عمل تفاعلية داخل أحد المتاحف التراثية في الدوحة، يناقشون خرائط ومخططات لمواقع سياحية بيئية محتملة، بينما يتقدمهم مرشد محلي يشرح لهم أهمية الحفاظ على التراث الثقافي والطبيعي.,مجتمع,قطر,gemini,,
725,تحذير بيئي: دراسة تكشف مستويات مثيرة للقلق لتلوث المياه الجوفية بالمعادن الثقيلة في سهل البقاع اللبناني,مزارعون يعتمدون على الآبار الجوفية لري محاصيلهم في سهل البقاع، بينما تشير دراسة حديثة إلى تلوث محتمل (صورة أرشيفية).,بيئة,لبنان,gemini,,
726,"قطر تطلق ""برنامج الجيل الواعد"" لدعم المواهب الشابة في العلوم والتكنولوجيا","مجموعة من الطلاب القطريين يشاركون في ورشة عمل تفاعلية متقدمة بمختبر حديث، ضمن فعاليات برنامج ""الجيل الواعد"" لدعم الابتكار في إحدى المدارس الثانوية بالدوحة. (قنا - وكالة الأنباء القطرية)",تعليم,قطر,gemini,,
727,البحرين تفتتح مركزاً وطنياً رائداً لدعم الصحة النفسية للأطفال والمراهقين,أطفال يشاركون في جلسة علاج جماعية بإحدى الغرف المجهزة بمركز متخصص للصحة النفسية في المنامة، بهدف تعزيز الوعي والدعم المبكر.,صحة,البحرين,gemini,,
728,بعد سنوات من الترقب، لبنان يطلق خطة استراتيجية لتوسيع شبكة الألياف الضوئية,فنيون يعملون على مد كابلات الألياف الضوئية الجديدة في منطقة بيروت الغربية، ضمن المشروع الوطني لتطوير البنية التحتية الرقمية. (وكالة الأنباء اللبنانية),تقنية,لبنان,gemini,,
729,تونس: مشروع قانون جديد للفضاء الرقمي يثير مخاوف حقوقية وسياسية واسعة,صورة من اجتماع للجنة التشريع العام في مجلس نواب الشعب التونسي أثناء مراجعة أحد مشاريع القوانين (تلفزيون تونس),سياسة,تونس,gemini,,
